LATITUDE,LONGITUDE,PARAMETERNAME,YEAR,ARITHMETICMEAN,90THPERCENTILE,50THPERCENTILE,10THPERCENTILE,ADDRESS,STATENAME,COUNTYNAME,CITYNAME
33.91593,-98.505888,Arsenic (TSP) STP,1981,0.01463,0.03,0.02,0.0,1700 THIRD STREET,Texas,Wichita,Wichita Falls
41.361441,-83.120197,Suspended particulate (TSP),1986,47.491525,71.0,43.0,30.0,FREMONT YMCA 1000 NORTH,Ohio,Sandusky,Fremont
34.74537,-92.27765,Beryllium (TSP) STP,1981,0.15125,0.32,0.13,0.0,POLICE & COURTS BLDG 700 W MARKHAM,Arkansas,Pulaski,Little Rock
45.247739,-95.917822,"1,2-Dichloropropane",1999,0.0,0.0,0.0,0.0,"ROUTE1, BOX3  HOLLOWAY, MN 56249",Minnesota,Swift,Not in a city
35.061474,-88.270318,Suspended particulate (TSP),1984,35.181818,54.0,32.0,18.0,EAST-SOUTHEAST OF PICKWICK LANDING DAM,Tennessee,Hardin,Not in a city
37.676308,-95.474659,Arsenic (TSP) STP,1995,0.000678,0.0,0.0,0.0,1500 WEST SEVENTH,Kansas,Neosho,Chanute
36.100137,-80.249772,Arsenic (TSP) STP,1980,0.000429,0.0,0.0,0.0,AGRI BLDG SPRUCE & 6TH ST,North Carolina,Forsyth,Winston-Salem
40.566944,-74.183611,"1,1,2-Trichloroethane",1996,0.030811,0.03,0.03,0.03,ARTHURKILLL ROAD,New York,Richmond,New York
39.757371,-121.843286,m/p Xylene,1996,5.341935,12.8,2.4,2.4,"468 MANZANITA AVE, CHICO",California,Butte,
37.535833,-121.961823,Arsenic (TSP) STP,1985,0.0,0.0,0.0,0.0,"40733 CHAPEL WAY., FREMONT",California,Alameda,Fremont
39.526578,-119.79908,Suspended particulate (TSP),1985,100.131148,150.0,90.0,52.0,"HEALTH DEPT-10 KIRMAN LN, RENO",Nevada,Washoe,Reno
39.741376,-104.992481,Suspended particulate (TSP),1988,102.55,167.0,90.0,50.0,414 14TH ST.,Colorado,Denver,Denver
42.847002,-78.825034,Suspended particulate (TSP),1987,47.333333,78.0,45.0,25.0,"NY TELEPHONE BLDG., 1861 S. PARK AVE.",New York,Erie,Buffalo
32.67618,-115.48307,Chromium (TSP) STP,1996,0.005714,0.01,0.005,0.003,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico
45.668052,-106.519466,Suspended particulate (TSP),1988,26.648148,49.0,14.0,6.0,"NO CHEYENNE, MORNINGSTAR, COLSTRIP",Montana,Rosebud,Not in a city
43.097778,-88.007778,Ambient Max Temperature,2000,10.42027,22.3,10.4,-1.9,"CRAIG SCHOOL, W CONGRESS & N 76TH STS",Wisconsin,Milwaukee,Milwaukee
41.559539,-73.402343,Barium (TSP) STP,1986,0.005855,0.0357,0.0,0.0,"COURTHOUSE, GRAND STREET",Connecticut,New Haven,Waterbury
41.05343,-73.533734,Beryllium (TSP) STP,1985,0.0,0.0,0.0,0.0,653 MAIN STREET,Connecticut,Fairfield,Stamford
35.804193,-106.298639,Sulfur dioxide,1992,0.05,0.3,0.0,0.0,NORTH SIDE OF NM 4,New Mexico,Los Alamos,Not in a city
46.877761,-96.783963,Suspended particulate (TSP),1988,42.551724,76.0,40.0,17.0,FARGO COMMERCIAL,North Dakota,Cass,Fargo
38.702272,-90.122052,Cobalt (TSP) STP,1988,0.00095,0.0023,0.0006,0.0,"2300 NAMEOKI, RAPID LUBE INC.",Illinois,Madison,Granite City
42.039193,-88.284801,Lead (TSP) STP,1988,0.008525,0.03,0.0,0.0,150 DEXTER COURT,Illinois,Kane,Elgin
35.356615,-119.062613,Manganese (TSP) STP,1995,0.040034,0.076,0.04,0.01,"5558 California Ave., Bakersfield CA 93309",California,Kern,Bakersfield
41.605868,-87.542543,Sulfate (TSP) STP,1985,10.992593,18.9,9.1,6.0,755 PULASKI ROAD THORNTON HIGH SCHOOL,Illinois,Cook,Calumet City (PU RR name Calumet Park (sta.))
40.171968,-80.252275,Lead (TSP) STP,1980,0.368837,0.61,0.39,0.13,U.S. POST OFFICE,Pennsylvania,Washington,Washington
29.733056,-95.523889,Suspended particulate (TSP),1984,52.898305,89.0,47.0,25.0,2925 JEANNETTA AT CLARKCREST,Texas,Harris,Houston
35.85314,-76.744402,Suspended particulate (TSP),1992,31.916667,52.0,30.0,17.0,OLD ACRE RD.,North Carolina,Washington,Plymouth
37.747085,-97.316912,Nitrate (TSP) STP,1985,3.921964,7.38,3.48,1.39,K-96 AND HYDRAULIC,Kansas,Sedgwick,Wichita
37.532369,-77.419427,Nitrate (TSP) STP,1980,3.07,3.07,3.07,3.07,308 N 24TH ST,Virginia,Richmond City,Richmond
33.756944,-96.535278,Molybdenum (TSP) STP,1981,0.000238,0.0,0.0,0.0,"GRAYSON CO. HEALTH DEPT, WEST GANDY",Texas,Grayson,Denison
42.22016,-120.433294,Sample Max Baro Pressure,2000,645.413793,649.0,646.0,641.0,LAKEVIEW GRANGE HALL,Oregon,Lake,Lakeview
40.868063,-99.984844,Suspended particulate (TSP),1982,44.386364,94.0,34.0,21.0,16TH & AVE G.  (COZAD HIGH SCHOOL),Nebraska,Dawson,Cozad
41.633371,-87.102812,PM10 - LC,1998,21.586207,36.0,21.0,10.0,EAST OFFICE BETH STEEL,Indiana,Porter,
35.142189,-119.460952,Chloride PM10 STP,1995,0.04623,0.08,0.03,0.0,"COLLEGE-29 EMMONS PARK DR, TAFT",California,Kern,Taft
41.504288,-81.62438,Manganese (TSP) STP,1980,0.081111,0.15,0.07,0.03,CLEVELAND HEALTH MUSEUM 8911 EUCLID,Ohio,Cuyahoga,Cleveland
36.152279,-86.807777,Ethylbenzene,1992,2.411111,6.8,1.4,0.6,311 23RD AVENUE NORTH,Tennessee,Davidson,Nashville
35.369214,-77.993893,Average Ambient Pressure,2000,763.128205,769.0,763.0,758.0, DEVEREAU ST,North Carolina,Wayne,Goldsboro
47.657391,-117.422435,Beryllium (TSP) STP,1981,0.134,0.52,0.0,0.0,CITY HALL 221 NORTH WALL STREET,Washington,Spokane,Spokane
37.950741,-121.268523,Arsenic (TSP) STP,1991,0.002,0.002,0.002,0.002,"HAZELTON-HD, STOCKTON",California,San Joaquin,Stockton
41.832322,-71.417557,Lead (TSP) STP,1986,0.109721,0.1535,0.107,0.0714,SABIN STREET PROVIDENCE,Rhode Island,Providence,Providence
45.616667,-122.516667,Dichloromethane,1995,0.18,0.22,0.22,0.14,1500 SE BLAIRMONT DR (Mountain View High School),Washington,Clark,Vancouver
30.085263,-93.761341,Bromomethane,1995,0.03,0.2,0.0,0.0,2700 Austin Ave,Texas,Orange,West Orange
35.991944,-78.896389,Molybdenum (TSP) STP,1983,0.001321,0.0027,0.0011,0.0,"HEALTH DEPT, 300 E  MAIN STREET",North Carolina,Durham,Durham
38.485359,-82.675995,Suspended particulate (TSP),1987,52.54386,87.0,53.0,22.0,1820 HOODS CREEK PIKE,Kentucky,Boyd,Ashland
45.521507,-122.670651,Copper (TSP) STP,1981,0.076321,0.16,0.059,0.033,CENTRAL FIRE STATION/55 SW ASH,Oregon,Multnomah,Portland
34.06659,-118.22688,Barium (TSP) STP,1984,0.056737,0.092,0.042,0.026,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles
43.016958,-87.918141,Lead (TSP) STP,1984,0.172333,0.29,0.17,0.07,"GREAT LAKES WATER INST, 600 E GREENFIELD",Wisconsin,Milwaukee,Milwaukee
36.075833,-79.794444,Elapsed Sample Time,1999,1386.113712,1440.0,1439.0,1436.0,EDGEWORTH & BELLEMEADE STS,North Carolina,Guilford,Greensboro
35.826415,-106.190025,Suspended particulate (TSP),1984,46.5,93.0,32.0,17.0,PUMP HOUSE TREATMENT PLANT (WHITE ROCK),New Mexico,Los Alamos,Not in a city
26.360911,-80.084487,Suspended particulate (TSP),1985,39.610169,51.0,40.0,23.0,1151 N FEDERAL HIGHWAY,Florida,Palm Beach,Boca Raton
30.461023,-91.187886,Methyl chloroform,1992,1.54,2.8,1.2,0.9,1500 RIVERSIDE ROAD,Louisiana,East Baton Rouge,Baton Rouge
29.984371,-90.410638,Chloroform,1996,0.028696,0.05,0.0,0.0,1 RIVER PARK DRIVE,Louisiana,St. Charles,Hahnville
41.816489,-71.368943,Chromium (TSP) STP,1980,0.005495,0.0173,0.0,0.0,EAST PROV FIRE STATION NORTH BROADWAY,Rhode Island,Providence,East Providence
41.05343,-73.533734,Vanadium (TSP) STP,1985,0.021052,0.0338,0.0194,0.0095,653 MAIN STREET,Connecticut,Fairfield,Stamford
41.874753,-87.827281,Suspended particulate (TSP),1982,53.5,91.0,44.0,23.0,1500 MAYBROOK DR.,Illinois,Cook,Maywood
44.73846,-93.23725,Ethylbenzene,2000,0.569,1.14,0.56,0.26,225 GARDEN VIEW DRIVE,Minnesota,Dakota,Apple Valley
39.739444,-75.558056,Ambient Min Temperature,2000,8.028808,19.4,8.7,-5.3,MLK BLVD AND JUSTISON ST.,Delaware,New Castle,Wilmington
33.99958,-117.41601,Copper (TSP) STP,1997,0.013,0.013,0.013,0.013,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux
41.615237,-71.72,Chromium (TSP) STP,1980,0.007869,0.0185,0.0098,0.0,W. ALTON JONES CAMPUS URI PARKERFIELD WE,Rhode Island,Kent,
41.583878,-93.627996,Beryllium (TSP) STP,1987,0.0,0.0,0.0,0.0,"9TH & MULBERRY , FIRE STATION #1",Iowa,Polk,Des Moines
46.72447,-117.18014,Sample Volume,2000,24.0,24.0,24.0,24.0,240 SE DEXTER (Pullman Administration Building),Washington,Whitman,Pullman
40.580556,-74.199444,m/p Xylene,1997,3.470208,7.707,2.733,0.905,FRESHKILLS LANDFILL MET TOWER,New York,Richmond,New York
39.138773,-121.618549,Elapsed Sample Time,2000,1440.0,1440.0,1440.0,1440.0,"773 ALMOND ST, YUBA CITY",California,Sutter,Yuba City
42.888971,-72.553701,Methyl chloroform,1996,0.233333,0.3,0.2,0.2,"1277 PUTNEY ROAD, RTE 5 BRATTLEBORO",Vermont,Windham,Brattleboro (Town of)
33.485556,-86.915,Bromomethane,1987,0.0,0.0,0.0,0.0,"FAIRFIELD, PFD, 5229 COURT B",Alabama,Jefferson,Fairfield
37.71325,-119.7062,PM10 - LC,1996,10.116289,18.4806,8.2153,2.926,"TURTLEBACK DOME, YOSEMITE NATL' PK 95389",California,Mariposa,
40.323768,-79.868062,Suspended particulate (TSP),1989,74.084746,177.0,47.0,22.0,"2743 Washington Blvd, McKeesport, PA 15133 (Liberty)",Pennsylvania,Allegheny,Liberty
42.329514,-77.663047,Suspended particulate (TSP),1983,35.133333,54.0,39.0,16.0,HORNELL MIDDLE SCHOOL PARK STREET,New York,Steuben,Hornell
43.641602,-110.634094,Molybdenum (TSP) STP,1984,0.0,0.0,0.0,0.0,TETON SCIENCE SCH (KELLY),Wyoming,Teton,Not in a city
38.74643,-121.26498,Barium (TSP) STP,1998,0.042069,0.063,0.013,0.013," 151 NO SUNRISE BLVD, ROSEVILLE, CA",California,Placer,Roseville
38.863063,-94.769127,Elapsed Sample Time,2000,1439.733333,1440.0,1440.0,1439.0,"14701 BROUGHAM DR.,BLACK BOB ELEMENTARY",Kansas,Johnson,Olathe
32.092957,-81.14399,Sample Max Baro Pressure,2000,771.290323,779.0,771.0,766.0,"402 Market Street, Savannah, Georgia, 31408",Georgia,Chatham,Savannah
40.571667,-74.205,Tetrachloroethylene,1994,0.3,0.681,0.279,0.083,SECTION 1/9 FRESHKILLS,New York,Richmond,New York
33.432534,-81.892333,Cadmium (TSP) STP,1991,0.0,0.0,0.0,0.0,Unknown [Beech Island],South Carolina,Aiken,
29.764788,-95.178538,Dichloromethane,1995,0.156667,0.33,0.01,0.0,1504 1/2 Haden Road,Texas,Harris,Houston
44.551419,-70.546319,Propylene,2000,3.865714,6.12,3.72,1.76,RUMFORD AVENUE AREA PARKING LOT,Maine,Oxford,Rumford (census name for Rumford Compact)
37.816514,-122.23062,Vinyl chloride,1990,0.0,0.0,0.0,0.0,198 Oak Road,California,Alameda,
41.471782,-81.656792,Average Ambient Temperature,2000,12.440336,25.2,14.3,-2.1,4950 BROADWAY AVE.,Ohio,Cuyahoga,Cleveland
41.526885,-88.116474,Arsenic (TSP) STP,1997,0.0,0.0,0.0,0.0,MIDLAND & CAMPBELL STS,Illinois,Will,Joliet
39.785321,-86.251101,Nitrate (TSP) STP,1983,4.923333,7.4,5.1,2.7,1450 N LYNHURST DRIVE,Indiana,Marion,Speedway
38.921847,-77.013178,Styrene,2000,0.408197,0.8,0.3,0.2,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington
44.67811,-74.95151,Sample Min Baro Pressure,2000,744.542056,751.0,746.0,736.0,"ROUTE 11B, Potsdam Airport",New York,St. Lawrence,Potsdam
39.043947,-84.907173,Suspended particulate (TSP),1987,30.25,48.0,28.0,21.0,MARKET STREET,Indiana,Dearborn,Lawrenceburg
45.695671,-122.680376,Suspended particulate (TSP),1980,67.881356,140.0,47.0,28.0,COLUMBIA RIVER HIGH SCHOOL- 800 NW 99TH,Washington,Clark,Not in a city
39.087949,-94.621453,Nitrate (TSP) STP,1991,4.307143,6.59,3.84,1.84,"FIRE STA#3 ,420 KANSAS AVE",Kansas,Wyandotte,Kansas City
40.418091,-86.890842,Suspended particulate (TSP),1985,65.236364,101.0,56.0,30.0,CITY HALL 6TH & COLUMBIA ST,Indiana,Tippecanoe,Lafayette
41.679308,-109.886002,PM10 - LC,2000,6.576271,13.0,5.0,1.0,Genesis Alkali - Granger - Downwind (East of facility),Wyoming,Sweetwater,
43.020075,-88.21507,Elapsed Sample Time,2000,1436.576923,1440.0,1439.0,1430.0,1310 CLEVELAND AVE,Wisconsin,Waukesha,Waukesha
39.957564,-83.00685,Suspended particulate (TSP),1990,59.524752,91.0,55.0,28.0,181 SO. WASHINGTON,Ohio,Franklin,Columbus
27.804489,-97.431553,Ethylene dichloride,1998,0.001389,0.0,0.0,0.0,3810 Huisache Street,Texas,Nueces,Corpus Christi
29.445046,-98.406501,Carbon tetrachloride,2000,0.058696,0.1,0.0,0.0,254 Seale Road,Texas,Bexar,San Antonio
39.36095,-74.439872,Lead (TSP) STP,1994,0.027233,0.053,0.024,0.011,CORNER NORTH MISSOURI AND BALTIC AVENUES,New Jersey,Atlantic,Atlantic City
40.685019,-80.324775,Sulfate (TSP) STP,1981,13.653448,22.0,13.1,7.8,TAMAQUI DR,Pennsylvania,Beaver,
36.737172,-119.753754,Cadmium (TSP) STP,1980,0.000333,0.001,0.0,0.0,"P.H.B., 515 S. CEDAR AVE., FRESNO",California,Fresno,Fresno
30.344118,-81.661508,Arsenic (TSP) STP,1982,0.000943,0.0068,0.0,0.0,515 W 6TH STREET,Florida,Duval,Jacksonville
33.991509,-81.024141,Ambient Min Temperature,2000,11.138938,21.6,11.4,0.5,"323 South BULL STREET [Bates House, USC]",South Carolina,Richland,Columbia
37.936013,-122.026154,Styrene,1991,1.066667,2.4,0.4,0.4,2956-A TREAT BOULEVARD,California,Contra Costa,Concord
40.008889,-75.09778,Beryllium (TSP) STP,1982,0.190968,0.46,0.0,0.0,1501 E. LYCOMING AVE.,Pennsylvania,Philadelphia,Philadelphia
34.585648,-87.078623,Suspended particulate (TSP),1981,47.472727,82.0,46.0,23.0,WOODALL ROAD,Alabama,Morgan,Not in a city
43.09892,-75.22506,Manganese (TSP) STP,1982,0.017138,0.038,0.0148,0.0078,"406 ELIZABETH ST., Utica HEALTH Dept",New York,Oneida,Utica
35.901944,-79.056667,Sample Flow Rate- CV,1999,3.356481,0.5,0.2,0.0,MASON FARM ROAD AT COLUMBIA,North Carolina,Orange,Chapel Hill
37.535833,-121.961823,Tetrachloroethylene,1988,0.4425,0.68,0.4,0.22,"40733 CHAPEL WAY., FREMONT",California,Alameda,Fremont
41.079486,-81.516059,Zinc (TSP) STP,1984,0.105375,0.156,0.108,0.052,177 S.  BROADWAY AVE.,Ohio,Summit,Akron
30.461981,-91.179219,Trichloroethylene,1998,0.065161,0.12,0.0,0.0,1061-A Leesville Ave,Louisiana,East Baton Rouge,Baton Rouge
18.447168,-66.181278,Cobalt (TSP) STP,1984,0.000576,0.0015,0.0005,0.0,"POLICE STATION, LUISA STREET",Puerto Rico,Toa Baja,Levittown
32.856111,-96.968333,Copper (TSP) STP,1981,0.122245,0.19,0.12,0.07,"3900 NORTHGATE DR., HALEY ELEM. SCHOOL",Texas,Dallas,Irving
33.802241,-84.435618,Zinc (TSP) STP,1987,0.107565,0.181,0.1051,0.0504,"Fire Station #8, 1711 Marietta Blvd., Atlanta, Georgia, 30318",Georgia,Fulton,Atlanta
39.277778,-76.663889,Lead (TSP) STP,1993,0.023683,0.045,0.018,0.008,"S W POLICE STA, FONTHILL ST, BALTIMORE M",Maryland,Baltimore (City),Baltimore
42.22862,-83.2082,Average Ambient Pressure,1999,745.688995,751.0,746.0,739.0,14700 GODDARD (ALLEN PARK),Michigan,Wayne,Allen Park
32.631242,-117.059088,Chloroform,1992,0.019333,0.04,0.01,0.01,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista
37.936013,-122.026154,m/p Xylene,1997,3.944828,10.4,2.4,2.4,2956-A TREAT BOULEVARD,California,Contra Costa,Concord
29.972982,-90.154796,Suspended particulate (TSP),1980,65.421053,90.0,65.0,44.0,BORDENS CO AIRLINE HWY,Louisiana,Jefferson,Metairie
33.748439,-84.375482,"1,3-Dichlorobenzene",1987,3.3,3.3,3.3,3.3,"MLK MARTA STATION, 240 GRANT ST.,ATLANTA",Georgia,Fulton,Atlanta
25.892518,-97.49383,Styrene,1995,1.1,1.1,1.1,1.1,344 Porter Drive,Texas,Cameron,Brownsville
31.768286,-106.501243,Sample Volume,2000,23.984015,24.0,24.0,24.0,250 Rim Rd,Texas,El Paso,El Paso
44.52839,-72.86884,Methyl chloroform,1996,0.0,0.0,0.0,0.0,"58 HARVEY ROAD, Underhill, Vermont",Vermont,Chittenden,Underhill (Town of)
40.963111,-83.381313,Suspended particulate (TSP),1987,61.810345,109.0,52.0,31.0,ROUTE 2 BOX,Ohio,Wyandot,Not in a city
41.66812,-87.99057,Benzene,1991,4.458947,13.98,2.88,1.5,729 HOUSTON,Illinois,Cook,Lemont
37.060778,-120.849637,Suspended particulate (TSP),1980,104.87037,256.0,79.0,37.0,"945 5TH ST., LOS BANOS",California,Merced,Los Banos
38.866781,-76.620518,Suspended particulate (TSP),1980,44.754717,63.0,41.0,26.0,SOUTHERN SENIOR HIGH SCHOOL (HARWOOD),Maryland,Anne Arundel,Not in a city
42.735591,-84.576924,Benzene,1992,1.122593,3.0,0.0,0.0,"MI STATE TROOPERS_ASSOC.,232 VERLINDEN",Michigan,Ingham,Lansing
39.138773,-121.618549,PM10 - LC,1998,24.75,47.0,20.0,8.0,"773 ALMOND ST, YUBA CITY",California,Sutter,Yuba City
42.267231,-83.132086,Carbon tetrachloride,1996,0.085185,0.1,0.1,0.0,315 GENESEE (RIVER ROUGE),Michigan,Wayne,River Rouge
37.833903,-97.171428,Chloroform,1985,0.0,0.0,0.0,0.0,"NIES SITE 5, FURLEY KANSAS",Kansas,Sedgwick,
42.951682,-87.978974,Suspended particulate (TSP),1985,44.786885,67.0,39.0,22.0,"OILGEAR, 2300 S. 51ST STREET",Wisconsin,Milwaukee,Milwaukee
34.01407,-118.06056,Suspended particulate (TSP),1997,78.964286,104.0,83.0,46.0,"3713 SAN GABRIEL RIVER PKWY, PICO RIVERA",California,Los Angeles,Pico Rivera
33.82376,-118.18921,"1,3-Butadiene",1993,1.94625,4.4,1.12,0.56,"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach
38.351208,-81.636513,Copper (TSP) STP,1984,0.216071,0.374,0.209,0.073,FEDERAL BLDG 500 QUARRIER ST,West Virginia,Kanawha,Charleston
36.29756,-86.653137,Sample Max Baro Pressure,2000,749.983333,763.0,756.0,751.0,ROCKLAND RECREATION AREA-OLD HICKORY DAM Army Corp of Engineer Property,Tennessee,Sumner,Hendersonville
33.530937,-86.541373,Lead (TSP) STP,1986,0.993033,1.47,0.31,0.05,"NEW JERUSALEM, HOL CHURCH, RT. 2, BOX 54",Alabama,Jefferson,Leeds
42.772578,-73.43039,Lead (TSP) STP,1985,0.034485,0.051,0.0357,0.0144,"GRAFTON ELEM.SCHOOL,STATE RTE.2",New York,Rensselaer,Not in a city
44.46367,-71.167299,Suspended particulate (TSP),1980,34.333333,66.0,31.0,13.0,200 ENMAN HILL ROAD,New Hampshire,Coos,Berlin
35.978074,-83.950666,Suspended particulate (TSP),1987,59.960784,94.0,56.0,31.0,1613 VERMONT AVENUE,Tennessee,Knox,Knoxville
36.075833,-79.794444,Ambient Min Temperature,1999,11.685333,23.0,11.3,0.8,EDGEWORTH & BELLEMEADE STS,North Carolina,Guilford,Greensboro
36.126804,-80.232271,Suspended particulate (TSP),1984,45.704918,66.0,40.0,30.0,"FAIRCHILD RD WINSTON-SALEM, N.C.",North Carolina,Forsyth,Winston-Salem
41.87372,-87.645326,Sulfate (TSP) STP,1993,10.916667,20.7,9.7,6.1,735 W. HARRISON,Illinois,Cook,Chicago
41.583878,-93.627996,Arsenic (TSP) STP,1980,0.000692,0.0,0.0,0.0,"9TH & MULBERRY , FIRE STATION #1",Iowa,Polk,Des Moines
33.702771,-78.877478,Cadmium (TSP) STP,1994,0.0,0.0,0.0,0.0,632 18TH AVENUE N. [Myrtle Beach],South Carolina,Horry,Myrtle Beach
33.817902,-80.826596,Cobalt (TSP) STP,1992,0.0,0.0,0.0,0.0,CAROLINE SIMS RD [Congaree Swamp],South Carolina,Richland,
43.143396,-77.559721,Sulfate PM10 STP,1989,7.005769,13.1,5.4,2.2,1639 EAST AVENUE AND ROUTE 490,New York,Monroe,Rochester
25.892518,-97.49383,Bromomethane,1995,0.39625,1.0,0.2,0.07,344 Porter Drive,Texas,Cameron,Brownsville
38.864279,-76.991642,Copper (TSP) STP,1989,0.081,0.116,0.059,0.045,2150 RAILROAD AVE. S.E. WASHINGTON D.C.,District Of Columbia,District of Columbia,Washington
33.99958,-117.41601,Dichloromethane,1994,0.996552,1.8,0.5,0.5,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux
61.205861,-149.824602,Average Ambient Temperature,2000,4.149091,13.4,4.2,-5.7,3000 EAST 16TH AVENUE,Alaska,Anchorage ,Anchorage
41.605868,-87.542543,Suspended particulate (TSP),1987,57.034483,87.0,55.0,31.0,755 PULASKI ROAD THORNTON HIGH SCHOOL,Illinois,Cook,Calumet City (PU RR name Calumet Park (sta.))
35.939078,-84.542802,Sample Min Baro Pressure,1999,740.042017,745.0,740.0,736.0,HARRIMAN HIGH  1002 N. ROAN ST Harriman TN  37748,Tennessee,Roane,Harriman
40.63307,-74.13719,Chlorobenzene,1997,0.062342,0.06,0.06,0.06,"POST OFFICE, 364 PORT RICHMOND AVE.",New York,Richmond,New York
41.468652,-82.159595,Suspended particulate (TSP),1987,61.534884,111.0,50.0,22.0,'G' STREET AND KANSAS AVE.,Ohio,Lorain,Lorain
35.165278,-90.040556,Vanadium (TSP) STP,1985,0.001204,0.0038,0.0,0.0,232 BICKFORD AVE.,Tennessee,Shelby,Memphis
32.535293,-93.747041,Suspended particulate (TSP),1987,39.25,57.0,39.0,20.0,1425 Airport Drive,Louisiana,Bossier,Shreveport
34.939786,-82.22961,Nickel (TSP) STP,1980,0.005111,0.014,0.0,0.0,203 WEST POINSETT STREET [Greer],South Carolina,Greenville,Greer
37.958922,-87.561955,Chlorobenzene,2000,0.035484,0.1,0.0,0.0,"CULVER ELEM. SCH., 1301 JUDSON ST",Indiana,Vanderburgh,Evansville
26.088889,-97.966667,Copper (TSP) STP,1981,0.077059,0.15,0.07,0.02,PROGRESSO ELEMENTARY SCHOOL,Texas,Hidalgo,Not in a city
39.571669,-97.657261,Chloride PM10 STP,1990,0.050465,0.16,0.0,0.0,"135 EAST 6TH ,CONCORDIA CITY HALL",Kansas,Cloud,Concordia
42.762808,-85.680025,Lead (TSP) STP,1991,0.003516,0.0142,0.0001,0.0,"300 100TH ST SW, BYRON CENTER",Michigan,Kent,Not in a city
42.278097,-85.541949,Chlorobenzene,1992,0.0,0.0,0.0,0.0,"FAIRGROUNDS, 2500 LAKE STREET",Michigan,Kalamazoo,Kalamazoo
30.262604,-93.285084,Chlorobenzene,2000,0.023265,0.0,0.0,0.0,2646 John Stine Road,Louisiana,Calcasieu,Westlake (RR name West Lake)
44.288005,-105.517022,Suspended particulate (TSP),1988,30.36,48.0,27.0,14.0,Gillette - 1000 West 8th,Wyoming,Campbell,Gillette
47.700098,-122.344017,Nitrate (TSP) STP,1981,2.495909,4.19,1.93,0.97,N 98TH & STONE AVE N,Washington,King,Seattle
36.205055,-86.74472,Carbon tetrachloride,1996,0.0875,0.1,0.09,0.08,1015 TRINITY LANE,Tennessee,Davidson,Nashville
33.377165,-79.289464,Lead (TSP) STP,1987,0.043036,0.084,0.032,0.012,303 HAZARD STREET [Georgetown County Health Department],South Carolina,Georgetown,Georgetown
42.86978,-78.847257,Lead (TSP) STP,1984,0.167241,0.3,0.16,0.08,"PS 33,157 ELK STREET",New York,Erie,Buffalo
42.214487,-85.543335,Carbon tetrachloride,1996,0.0825,0.13,0.08,0.01,"EAST SITE, BISHOP ROAD",Michigan,Kalamazoo,Kalamazoo
32.062124,-81.067043,Suspended particulate (TSP),1990,45.033333,70.0,42.0,31.0,SHUMAN JHS 415 GARRARD ST SAVANNAH GA.,Georgia,Chatham,Savannah
41.618093,-87.199203,Suspended particulate (TSP),1982,51.622642,84.0,44.0,23.0,MAINT BLDG (OGDEN DUNES),Indiana,Porter,Not in a city
40.671953,-73.977823,Suspended particulate (TSP),1989,54.0,77.0,51.0,36.0,"PS 321 180 7TH AV,",New York,Kings,New York
40.0877,-82.959773,Ambient Max Temperature,2000,20.354082,30.6,22.1,3.6,5750 MAPLE CANYON,Ohio,Franklin,Columbus
36.84987,-76.28633,Sulfate (TSP) STP,1980,13.7,16.7,16.7,10.7,NORFOLK FIRE DEPARTMENT,Virginia,Norfolk City,Norfolk
35.383713,-80.952588,Suspended particulate (TSP),1988,34.842105,57.0,32.0,15.0,"NECK ROAD, DUKE POWER #2",North Carolina,Mecklenburg,
47.258853,-101.783035,Suspended particulate (TSP),1980,77.509091,128.0,58.0,32.0,BEULAH,North Dakota,Mercer,Beulah
44.94969,-89.638178,Suspended particulate (TSP),1992,26.666667,42.0,28.0,13.0,"106 RIVER ST, WAUSAU",Wisconsin,Marathon,Wausau
29.893849,-93.979262,Methyl chloroform,1998,0.123077,0.2,0.1,0.0,201 H O Mills Blvd,Texas,Jefferson,Port Arthur
34.06659,-118.22688,"1,2-Dichlorobenzene",1994,0.69,1.8,0.3,0.3,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles
44.523604,-88.001215,Suspended particulate (TSP),1997,38.466667,64.0,36.0,19.0,"PRANGEWAY, 1300 N QUINCY STREET",Wisconsin,Brown,Green Bay
47.253576,-93.585673,Suspended particulate (TSP),1980,30.54717,50.0,28.0,16.0,POKEGAMA DAM,Minnesota,Itasca,Not in a city
40.020581,-79.890874,Sulfate (TSP) STP,1982,10.432203,15.7,9.3,6.2,2ND ST & HIGH ST,Pennsylvania,Fayette,Brownsville
42.338094,-83.023531,Barium (TSP) STP,1987,0.011833,0.0328,0.0,0.0,2211 E. JEFFERSON,Michigan,Wayne,Detroit
41.492117,-81.678449,n-Octane,2000,1.15,1.4,1.4,0.9,E. 14TH & ORANGE,Ohio,Cuyahoga,Cleveland
