LATITUDE,LONGITUDE,PARAMETERNAME,YEAR,ARITHMETICMEAN,90THPERCENTILE,50THPERCENTILE,10THPERCENTILE,ADDRESS,STATENAME,COUNTYNAME,CITYNAME
35.637602,-88.834496,Suspended particulate (TSP),1990,39.516667,62.0,37.0,24.0,JACKSON REGIONAL HEALTH OFFICE PARKING L,Tennessee,Madison,Jackson
34.728831,-86.585003,Cobalt (TSP) STP,1984,0.000319,0.0009,0.0004,0.0,MADISON STREET,Alabama,Madison,Huntsville
39.979722,-75.110278,Cadmium (TSP) STP,1981,0.002923,0.004,0.003,0.001,EDGEMONT AND AUBURN STS,Pennsylvania,Philadelphia,Philadelphia
44.7468,-93.02611,"1,2-Dichloropropane",1999,0.000938,0.0,0.0,0.0,12555 Clayton Ave,Minnesota,Dakota,Rosemount
36.535934,-82.532651,Suspended particulate (TSP),1985,48.85,75.0,47.0,29.0,CO HEALTH CENTER,Tennessee,Sullivan,Kingsport
42.09142,-77.20978,Sample Volume,1999,23.982407,24.0,24.0,24.0,"8301 ACKERSON ROAD, Pinnacle State Park",New York,Steuben,
44.76323,-93.03255,Chlorobenzene,2000,0.095574,0.25,0.09,0.0,12821 PINE BEND TRAIL,Minnesota,Dakota,Rosemount
35.383014,-118.9726,Cobalt (TSP) STP,1983,0.001625,0.0025,0.0013,0.0005,"1700 FLOWER ST-HEALTH DEPT, BAKERSFIELD",California,Kern,Bakersfield
40.725413,-74.052293,Average Ambient Pressure,1999,763.009804,769.0,763.0,756.0,"JCFD Engine 5/Ladder 6, 355 Newark Avenue",New Jersey,Hudson,Jersey City
44.415826,-87.988712,Suspended particulate (TSP),1988,52.920455,106.0,37.0,19.0,SCRAY HILL QUARRY-MORRISON/SCRAY HILL RD,Wisconsin,Brown,De Pere
36.693614,-108.21813,Suspended particulate (TSP),1981,53.344828,82.0,53.0,24.0,NM STATE UNIVERSITY EXPER STATION,New Mexico,San Juan,Not in a city
34.10374,-117.62914,Suspended particulate (TSP),1984,101.0,155.0,102.0,51.0,"1350 SAN BERNARDINO RD., UPLAND",California,San Bernardino,Upland
33.385278,-110.866389,Lead (TSP) STP,1980,0.026667,0.08,0.01,0.0,"1.8 MI SSE OF SMELTER STACK, MIAMI",Arizona,Gila,Miami
33.503717,-86.808046,Barium (TSP) STP,1986,0.0124,0.0453,0.0,0.0,"UAB, GUY TATE BLDG., 1400 6TH AVE. SOUTH",Alabama,Jefferson,Birmingham
42.73194,-73.68909,o-Xylene,1996,1.41394,2.406,1.302,0.581,"Broadway& 4th St, UNCLE SAM ATRIUM, DTN.SHOPPING CENTER",New York,Rensselaer,Troy
40.722046,-74.045141,Arsenic (TSP) STP,1984,0.001593,0.009,0.0,0.0,"ERIE &BAY STS., PUBLIC SAFETY BLDG.",New Jersey,Hudson,Jersey City
34.870243,-82.419309,Iron (TSP) STP,1993,0.423448,0.76,0.39,0.2,107 CEDAR LANE ROAD [Parker],South Carolina,Greenville,Sans Souci
39.291218,-76.609411,Vanadium (TSP) STP,1985,0.011848,0.027,0.0094,0.0025,FIRE DEPT HQ BLDG 410 E LEXINGTON ST,Maryland,Baltimore (City),Baltimore
37.659334,-97.297714,Ambient Max Temperature,2000,21.715179,37.3,23.4,3.8,"FIRE STA#11, G.WASHINGTONBLVD & E.SKINNE",Kansas,Sedgwick,Wichita
38.61366,-90.495941,Lead (TSP) STP,1987,0.038,0.13,0.0,0.0,305 WEIDMAN ROAD (QUEENY),Missouri,Saint Louis,
40.7997,-73.93432,Suspended particulate (TSP),1981,66.192308,99.0,61.0,43.0,"SCHOOL IS 45, 2351 1ST AVENUE",New York,New York,New York
43.158442,-77.564302,Nitrate (TSP) STP,1990,3.85,7.4,3.2,1.4,"EAST HIGH SCHOOL,1801 E.MAIN STREET",New York,Monroe,Rochester
39.243997,-76.508574,Lead (TSP) STP,1984,0.226897,0.45,0.15,0.09,"REG.VOC TRAIN CTR, SOLLERS PT RD, DUNDAL",Maryland,Baltimore,Dundalk
43.047845,-76.12909,Manganese (TSP) STP,1987,0.0371,0.0883,0.0255,0.0121,202-204 SOUTH BEECH STREET,New York,Onondaga,Syracuse
40.686766,-75.184342,Beryllium (TSP) STP,1987,0.0,0.0,0.0,0.0,"MEYNER ROAD,NORTHWEST CORNER WALTERS PAR",New Jersey,Warren,Phillipsburg
46.871907,-96.743969,"1,2-Dichlorobenzene",1998,0.057333,0.14,0.05,0.0,2300 4TH AVE SOUTH,Minnesota,Clay,Moorhead
40.858073,-80.288384,Lead (TSP) STP,1983,0.23413,0.46,0.21,0.1,525 LAWRENCE CITY,Pennsylvania,Lawrence,Ellwood City
38.769558,-77.058867,Suspended particulate (TSP),1981,43.666667,71.0,44.0,21.0,6901 FT.HUNT RD.      (SEWAGE TREAT.PLNT,Virginia,Alexandria City,Alexandria
40.63307,-74.13719,Benzene,1997,3.412,6.732,2.921,0.18,"POST OFFICE, 364 PORT RICHMOND AVE.",New York,Richmond,New York
29.39,-94.919444,Ethylbenzene,1992,2.342222,7.04,1.68,0.04,17TH & 5TH AVE. N. PUMPHOUSE ROOF,Texas,Galveston,Texas City
33.92288,-118.37026,Sulfate (TSP) STP,1998,5.391525,9.5,4.9,2.6,"5234 W. 120TH ST., HAWTHORNE",California,Los Angeles,Hawthorne
44.215903,-70.525337,Suspended particulate (TSP),1980,61.44,98.0,58.0,29.0,"REILLY PROPERTY, GARY STREET, SOUTH PARI",Maine,Oxford,Not in a city
46.588889,-111.920556,Lead (TSP) STP,1992,3.148993,6.56,2.59,0.38,"FIREHALL,CORNER PACIFIC&MORTON,E.HELENA",Montana,Lewis and Clark,East Helena
38.443503,-122.710169,PM10 - LC,1998,18.622951,27.0,17.0,11.0,837 5TH ST.,California,Sonoma,Santa Rosa
39.987762,-104.818584,Suspended particulate (TSP),1985,91.142857,144.0,89.0,37.0,15 S. MAIN ST.,Colorado,Adams,Brighton
43.319706,-90.372348,Suspended particulate (TSP),1993,45.673913,88.0,41.0,19.0,"MIDAS MUFFLER, HWY 14 E",Wisconsin,Richland,Richland Center
42.302786,-83.10653,Barium (TSP) STP,1996,0.020742,0.033,0.02,0.008,150 WATERMAN (DETROIT-SW),Michigan,Wayne,Detroit
29.98688,-93.95434,Chlorobenzene,1994,0.053333,0.3,0.0,0.0,GROVES HIGH SCHOOL 1225 PORT NECHES,Texas,Jefferson,Port Neches
32.343396,-117.05558,Cadmium (TSP) STP,1998,0.001062,0.003,0.0004,0.0002,"3 BLKS E BLVD BENITO JUAREZ, ROSARITO",Country Of Mexico,BAJA CALIFORNIA NORTE,Rosarito
37.36104,-118.394276,Suspended particulate (TSP),1987,49.857143,81.0,49.0,28.0,"125 S. MAIN STREET, BISHOP, CA. 93514",California,Inyo,Bishop
44.39308,-73.8589,"1,4-Dichlorobenzene",1999,0.015789,0.1,0.0,0.0,"Wilmington, BASE WHITEFACE MTN, ASRC, SUNY",New York,Essex,
34.838814,-82.402918,Suspended particulate (TSP),2000,36.444444,55.0,35.0,21.0,91 WAKEFIELD STREET/ 110 THRUSTON STREET [Greenville Health Department],South Carolina,Greenville,Greenville
42.712813,-84.555257,Suspended particulate (TSP),1984,45.224138,74.0,41.0,25.0,1821 S TODD AVENUE,Michigan,Ingham,Lansing
41.514757,-87.645044,Nitrate (TSP) STP,1985,5.305263,9.6,4.4,1.8,BLOOM H S DIXIE HIGHWAY + 10TH STREET,Illinois,Cook,Chicago Heights
39.775876,-86.18471,Cadmium (TSP) STP,1983,0.001813,0.0048,0.001,0.0008,1330 W MICHIGAN ST,Indiana,Marion,Indianapolis
42.579444,-90.604017,Suspended particulate (TSP),1981,47.516129,72.0,44.0,26.0,"FIRE STATION, CORONADA & ELM STS",Wisconsin,Grant,Kieler
37.771964,-100.01819,Iron (TSP) STP,1993,0.161879,0.296,0.155,0.061,PUMP STATION 2100 1ST AVE,Kansas,Ford,Dodge City
29.764788,-95.178538,Ethylene dichloride,1992,0.01,0.01,0.01,0.01,1504 1/2 Haden Road,Texas,Harris,Houston
36.080539,-112.155726,PM10 - LC,1998,8.355699,15.9582,7.7614,3.2783,HOPI POINT GRAND CANYON NATIONAL PARK,Arizona,Coconino,Grand Canyon
37.834458,-97.172261,Vinyl chloride,1985,0.0,0.0,0.0,0.0,"NIES SITE 6, FURLEY KANSAS",Kansas,Sedgwick,
29.398611,-94.933333,Benzene,1995,2.25,3.18,3.18,1.32,2701 13TH AVE NORTH AT LOGAN,Texas,Galveston,Texas City
43.051462,-74.344024,Sulfate (TSP) STP,1984,7.927778,11.8,7.7,4.4,"CITY HALL,NORTH MAIN STREET",New York,Fulton,Gloversville
36.158582,-115.111666,Average Ambient Temperature,2000,22.514754,36.2,23.6,9.0,2801A EAST CHARLESTON,Nevada,Clark,Las Vegas
39.473648,-87.41252,Suspended particulate (TSP),1983,64.740741,106.0,58.0,34.0,"ISU PARKING LOT, 4TH & LAFAYETTE",Indiana,Vigo,Terre Haute
30.041667,-94.079167,Copper (TSP) STP,1980,0.174,0.27,0.16,0.08,755 E. VIRGINIA AT LAMAR UNIV.,Texas,Jefferson,Beaumont
27.784749,-82.659265,Chromium (TSP) STP,1989,0.00156,0.0072,0.0,0.0,"1313 19TH St. N., St. Petersburg, FL 33713 (NE CORNER OF 13TH N AVE & 19TH ST N)",Florida,Pinellas,Saint Petersburg
33.142336,-96.824683,Suspended particulate (TSP),1984,46.915789,78.0,41.0,23.0,7471 South 5th Street,Texas,Collin,Frisco
36.84987,-76.28633,Cobalt (TSP) STP,1982,0.0,0.0,0.0,0.0,NORFOLK FIRE DEPARTMENT,Virginia,Norfolk City,Norfolk
46.81826,-92.08936,Trichloroethylene,1998,0.041875,0.07,0.04,0.0,1202 EAST UNIVERSITY CIRCLE,Minnesota,Saint Louis,Duluth
32.631242,-117.059088,Suspended particulate (TSP),1986,51.508197,67.0,50.0,35.0,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista
37.482934,-122.20337,Ethylene dichloride,1986,0.0,0.0,0.0,0.0,897 BARRON AVE.,California,San Mateo,Redwood City
40.740579,-84.1024,Suspended particulate (TSP),1988,65.512195,90.0,58.0,40.0,109 NORTH UNION,Ohio,Allen,Lima
37.97231,-122.520004,Dichloromethane,1997,0.08,0.5,0.0,0.0,534 4TH ST.,California,Marin,San Rafael
37.819565,-80.512299,Suspended particulate (TSP),1991,24.36,40.0,23.0,12.0,UNKNOWN,West Virginia,Greenbrier,Not in a city
31.147175,-81.492879,Suspended particulate (TSP),1990,38.074074,52.0,36.0,28.0,HEALTH DEPT 501 MANSFIELD ST,Georgia,Glynn,Brunswick
42.634813,-71.312283,Chromium (TSP) STP,1987,0.001307,0.0109,0.0,0.0,"LOWELL YMCA, 35 YMCA DRIVE",Massachusetts,Middlesex,Lowell
48.876553,-102.56842,Ambient Max Temperature,2000,10.4,26.9,12.8,-6.4,300 KING STREET,North Dakota,Burke,Lignite
33.425625,-94.040543,PM10 - LC,1999,20.4,30.0,22.0,11.0,FEDERAL BUILDING POST OFFICE,Arkansas,Miller,Texarkana
34.10374,-117.62914,Benzene,1994,9.870968,15.6,9.0,6.6,"1350 SAN BERNARDINO RD., UPLAND",California,San Bernardino,Upland
42.119727,-79.985037,Suspended particulate (TSP),1986,32.042553,47.0,28.0,15.0,PENN STATE BEHREND CAMPUS,Pennsylvania,Erie,
41.400968,-91.067957,Suspended particulate (TSP),1994,64.545455,105.0,56.0,28.0,1409 WISCONSIN,Iowa,Muscatine,Muscatine
39.114126,-84.536297,Ethylbenzene,2000,1.544444,3.7,1.0,0.0,1623 DALTON AVE.,Ohio,Hamilton,Cincinnati
32.343396,-117.05558,Carbon tetrachloride,1998,0.113913,0.14,0.11,0.09,"3 BLKS E BLVD BENITO JUAREZ, ROSARITO",Country Of Mexico,BAJA CALIFORNIA NORTE,Rosarito
34.093959,-80.962304,Iron (TSP) STP,1989,0.170208,0.3,0.16,0.06,8311 PARKLANE ROAD [Parklane],South Carolina,Richland,Dentsville (Dents)
39.146393,-94.610512,Barium (TSP) STP,1985,0.027037,0.06,0.02,0.0,FIRE STA#15  3105 FAIRFAX RD,Kansas,Wyandotte,Kansas City
41.698924,-87.561989,Nitrate (TSP) STP,1985,4.242105,8.5,3.0,1.3,"10740 S CALHOUN, BRIGHT SCHOOL",Illinois,Cook,Chicago
43.426621,-105.386453,Suspended particulate (TSP),1998,17.0,33.0,15.0,7.0,ANTELOPE SITE 3,Wyoming,Converse,
40.046667,-76.283333,Sample Flow Rate- CV,2000,0.02027,0.0,0.0,0.0,ABRAHAM LINCOLN JR HIGH GROFFTOWN RD,Pennsylvania,Lancaster,Lancaster
39.146393,-94.610512,Cadmium (TSP) STP,1981,0.001704,0.003,0.002,0.0,FIRE STA#15  3105 FAIRFAX RD,Kansas,Wyandotte,Kansas City
43.641602,-110.634094,Suspended particulate (TSP),1982,8.47619,22.0,5.0,2.0,TETON SCIENCE SCH (KELLY),Wyoming,Teton,Not in a city
39.277778,-76.663889,Lead (TSP) STP,1988,0.043603,0.075,0.035,0.018,"S W POLICE STA, FONTHILL ST, BALTIMORE M",Maryland,Baltimore (City),Baltimore
41.136846,-104.818239,Suspended particulate (TSP),1993,29.316667,52.0,27.0,13.0,Cheyenne-STATE OFFICE BLDG 23RD & CENTRAL AVENUE,Wyoming,Laramie,Cheyenne
44.801738,-68.771147,Sulfate (TSP) STP,1989,6.22,8.6,5.7,5.4,BANGOR OFFICE-31 CENTRAL ST.,Maine,Penobscot,Bangor
41.650314,-87.441152,Suspended particulate (TSP),1985,75.666667,137.0,64.0,18.0,"FIELD SCHOOL, BLOCK & JAMES STREETS",Indiana,Lake,East Chicago
32.791194,-116.942092,"1,3-Butadiene",1997,0.714074,1.4,0.44,0.2,"1155 REDWOOD AVE., EL CAJON",California,San Diego,El Cajon
42.302786,-83.10653,Beryllium (TSP) STP,1985,0.0,0.0,0.0,0.0,150 WATERMAN (DETROIT-SW),Michigan,Wayne,Detroit
34.767222,-112.063333,Suspended particulate (TSP),1981,49.545455,72.0,50.0,28.0,MAIN ST CLARKDALE,Arizona,Yavapai,Clarkdale
33.821353,-117.91427,Nitrate (TSP) STP,1995,13.205085,32.2,10.3,3.3,1010 S. Harbor Blvd.,California,Orange,Anaheim
44.478938,-73.211516,"1,2-Dichloropropane",1996,0.0,0.0,0.0,0.0,ADJ. TO 82 S. WINOOSKI AVENUE,Vermont,Chittenden,Burlington
43.039871,-87.920794,Zinc (TSP) STP,1981,0.51775,0.774,0.662,0.0,711 W WELLS ST,Wisconsin,Milwaukee,Milwaukee
39.76367,-84.191884,Cobalt (TSP) STP,1988,0.000781,0.0019,0.0005,0.0,"38 E. MONUMENT,",Ohio,Montgomery,Dayton
39.89365,-86.04054,Ambient Min Temperature,2000,5.987387,19.1,7.4,-9.0,7250 E. 75TH STREET,Indiana,Marion,Indianapolis
41.687165,-87.539315,Nickel (TSP) STP,1982,0.015593,0.0422,0.01,0.0033,3535 E. 114TH ST.,Illinois,Cook,Chicago
40.622228,-75.441283,Suspended particulate (TSP),1986,50.317073,79.0,48.0,29.0,L.E. DIEROFF HIGH SCHOOL IRVING&WASHINGT,Pennsylvania,Lehigh,Allentown
43.085889,-78.996154,Lead (TSP) STP,1996,0.021667,0.03,0.02,0.02,61ST STREET AND GERARD AVENUE,New York,Niagara,Niagara Falls
41.6726,-72.760374,Lead (TSP) STP,1981,0.247288,0.57,0.19,0.09,"CHAMBERLAIN SCHOOL, NEWINGTON RD",Connecticut,Hartford,New Britain
44.5884,-123.2673,Average Ambient Pressure,2000,759.0,764.0,759.0,754.0,1310 NW CIRCLE BLVD,Oregon,Benton,Corvallis
37.651114,-97.362212,Nickel (TSP) STP,1993,0.000644,0.004,0.0,0.0,FIRE STA#12  GLEN & PAWNEE,Kansas,Sedgwick,Wichita
30.229653,-90.965628,Styrene,2000,0.363793,1.0,0.2,0.0,11153 Kling Road,Louisiana,Ascension,
41.782766,-87.805377,Suspended particulate (TSP),1984,69.542373,110.0,63.0,38.0,60TH ST. & 74TH AVE.,Illinois,Cook,Summit
41.514478,-90.440409,Cadmium (TSP) STP,1994,0.0,0.0,0.0,0.0,CITY HALL 915 16TH ST,Illinois,Rock Island,East Moline
30.461981,-91.179219,Ethylbenzene,1997,1.8,2.8,1.4,1.2,1061-A Leesville Ave,Louisiana,East Baton Rouge,Baton Rouge
40.75527,-73.75861,"1,3,5-Trimethylbenzene",1999,0.195556,0.2,0.1,0.1,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York
42.329542,-71.067828,Copper (TSP) STP,1987,0.214458,0.377,0.223,0.073,115 SOUTHAMPTON STREET,Massachusetts,Suffolk,Boston
33.386389,-86.816667,Sample Max Baro Pressure,2000,752.529412,760.0,752.0,744.0,"3425 TAMASSEE LANE, HOOVER, AL 35226",Alabama,Jefferson,Hoover
34.06659,-118.22688,Lead (TSP) STP,1996,0.037759,0.071,0.032,0.011,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles
40.3814,-75.914355,Lead (TSP) STP,1994,0.550559,1.3,0.38,0.05,ST. MICHAEL CONVENT,Pennsylvania,Berks,Laureldale
37.765946,-122.399044,m/p Xylene,1997,4.358621,11.2,2.4,2.4,10 ARKANSAS ST.,California,San Francisco,San Francisco
45.03972,-93.29874,Suspended particulate (TSP),1986,52.737705,77.0,50.0,24.0,4646 North Humboldt,Minnesota,Hennepin,Minneapolis
26.165278,-97.958333,Suspended particulate (TSP),1981,61.25,98.0,59.0,31.0,TX. A & I UNIV. CITRUS & VEG. TRAIL,Texas,Hidalgo,Weslaco
36.080539,-112.155726,Chromium (TSP) STP,1980,0.005,0.005,0.005,0.005,HOPI POINT GRAND CANYON NATIONAL PARK,Arizona,Coconino,Grand Canyon
38.06091,-85.89804,Sample Flow Rate- CV,1999,0.320339,0.6,0.4,0.0,"7201 WATSON LN, WATSON LN ELEMENTARY SCH",Kentucky,Jefferson,Louisville
32.382036,-112.857453,Suspended particulate (TSP),1980,100.659574,181.0,94.0,34.0,"AZ HWY DEPT YARD-WELL RD, AJO",Arizona,Pima,Ajo
39.095314,-94.578018,Suspended particulate (TSP),1983,69.90566,111.0,64.0,37.0,"FIRE STA#8 , 1517 LOCUST ST.",Missouri,Jackson,Kansas City
30.705746,-88.065277,Copper (TSP) STP,1984,0.088412,0.13,0.085,0.051,"248 COX STREET, MOBILE , AL.",Alabama,Mobile,Mobile
42.576131,-87.851186,Suspended particulate (TSP),1988,47.508197,96.0,37.0,18.0,"STREET DEPARTMENT, 6415 35TH AVENUE",Wisconsin,Kenosha,Kenosha
33.432534,-81.892333,Copper (TSP) STP,2000,0.047239,0.074,0.045,0.021,Unknown [Beech Island],South Carolina,Aiken,
31.899722,-106.4125,Cadmium (TSP) STP,1983,0.009,0.017,0.006,0.004,5587 WOODROW BEAN TRANS MOUNTAIN,Texas,El Paso,El Paso
38.731158,-82.997367,Barium (TSP) STP,1981,0.0,0.0,0.0,0.0,"728 SECOND ST.,",Ohio,Scioto,Portsmouth
39.569002,-97.660123,Cadmium (TSP) STP,1996,0.00002,0.0,0.0,0.0,"COURTHOUSE, 9TH & WASHINGTON, CONCORDIA",Kansas,Cloud,Concordia
27.806944,-97.454167,Styrene,1994,0.425385,0.88,0.4,0.04,1111 NAVIGATION BLVD CORPUS CHRISTI,Texas,Nueces,Corpus Christi
44.318579,-96.778665,Suspended particulate (TSP),1984,42.927273,69.0,41.0,13.0,AG-ENG BLDG SD STATE UNIVERSTY,South Dakota,Brookings,Brookings
34.1365,-117.92391,o-Xylene,1997,4.071053,6.0,4.0,1.8,"803 N. LOREN AVE., AZUSA",California,Los Angeles,Azusa
48.290934,-122.637391,Suspended particulate (TSP),1988,26.947368,50.0,26.0,13.0,CITY HALL-3075 300TH W,Washington,Island,Oak Harbor
47.14,-122.3003,Ambient Max Temperature,2000,16.000901,25.4,14.4,7.6,9616 128TH ST E,Washington,Pierce,South Hill
42.564008,-114.447071,Ambient Min Temperature,1999,-4.875,1.0,-6.1,-8.2,1913 ADDISON AVE EAST,Idaho,Twin Falls,Twin Falls
38.05492,-122.233229,Benzene,1999,1.366667,2.4,1.2,0.6,"KENDALL AVE,Crockett",California,Contra Costa,Crockett
26.001202,-80.160324,Trichloroethylene,2000,0.225625,0.22,0.21,0.21,2701 PLUNKETT STREET HOLLYWOOD,Florida,Broward,Hollywood
39.757371,-121.843286,Arsenic (TSP) STP,1995,0.0,0.0,0.0,0.0,"468 MANZANITA AVE, CHICO",California,Butte,
41.761489,-72.674259,Suspended particulate (TSP),1987,55.20339,82.0,53.0,25.0,"HARTFORD LIBRARY, MAIN STREET",Connecticut,Hartford,Hartford
34.716757,-87.881701,Zinc (TSP) STP,1988,0.142286,0.4499,0.0615,0.0162,TVA COLBERT 9    2.6 MI SW COLBERT FOSSI,Alabama,Colbert,Not in a city
40.02789,-75.047395,Suspended particulate (TSP),1990,51.166667,75.0,48.0,32.0,KNORR AND COTTAGE STREETS,Pennsylvania,Philadelphia,Philadelphia
32.4525,-99.741667,Arsenic (TSP) STP,1981,0.015818,0.04,0.01,0.0,"2ND & MULBERRY, CENTRAL FIRE STATION",Texas,Taylor,Abilene
37.702066,-97.314847,Sample Volume,1999,23.842222,24.1,24.0,24.0,"HEALTH DEPT., 1900 EAST 9TH ST.",Kansas,Sedgwick,Wichita
42.226428,-83.327709,Suspended particulate (TSP),1980,67.389831,110.0,60.0,33.0,10421 MIDDLEBELT (ROMULUS TOWNSHIP),Michigan,Wayne,Not in a city
42.431944,-123.345833,Sample Min Baro Pressure,1999,739.342105,747.0,739.0,735.0,"1200 SW GREENWOOD AVE, GRANTS PASS, OR",Oregon,Josephine,Grants Pass
37.724919,-105.519073,PM10 - LC,1996,7.51472,13.9251,5.5415,2.2309,Great Sand Dunes NM,Colorado,Alamosa,
37.832725,-122.527658,Vinyl chloride,1992,0.0,0.0,0.0,0.0,FT. CRONKHITE BLDG 1111,California,Marin,
29.98688,-93.95434,Chloroform,1990,0.0,0.0,0.0,0.0,GROVES HIGH SCHOOL 1225 PORT NECHES,Texas,Jefferson,Port Neches
36.176723,-86.79361,Suspended particulate (TSP),1994,57.929825,92.0,52.0,34.0,8TH AVE N ON ROOF OF HOUSING AUTH BLDG,Tennessee,Davidson,Nashville
37.710229,-122.116899,Ethylene dichloride,1997,0.0,0.0,0.0,0.0,"HOSPITAL-15400 FOOTHILL BLVD,SAN LEANDRO",California,Alameda,Castro Valley
33.969004,-81.065326,Suspended particulate (TSP),1994,45.259259,68.0,43.0,27.0,2 LAVERN JUMPER ROAD [Cayce Fire Station],South Carolina,Lexington,Cayce
46.594345,-111.918654,Lead (TSP) STP,1991,1.15464,2.48,0.76,0.1,"DARTMAN FIELD, NORTH OF EAST HELENA",Montana,Lewis and Clark,East Helena
36.143301,-86.754609,Cadmium (TSP) STP,1987,0.000835,0.0019,0.0012,0.0,LESTER & HART STS,Tennessee,Davidson,Nashville
29.982531,-93.952866,"1,1-Dichloroethane",1995,0.0,0.0,0.0,0.0,605 Avenue L,Texas,Jefferson,Port Neches
47.298611,-101.766944,"1,3,5-Trimethylbenzene",1999,0.43125,0.5,0.4,0.3,6024 HIGHWAY 200,North Dakota,Mercer,
43.790472,-123.058344,PM10 - LC,1999,18.633333,30.0,17.0,7.0,"S. 10TH ST., COTTAGE GROVE, OR",Oregon,Lane,Cottage Grove
38.20087,-77.37742,Styrene,2000,1.244444,2.6,1.1,0.3,"U.S. GEODETIC SURVEY, OFF RT.2, CORBIN",Virginia,Caroline,
33.748439,-84.375482,Carbon tetrachloride,1987,0.0,0.0,0.0,0.0,"MLK MARTA STATION, 240 GRANT ST.,ATLANTA",Georgia,Fulton,Atlanta
39.923042,-75.097617,"1,2-Dichloropropane",1991,0.06,0.18,0.0,0.0,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden
34.1365,-117.92391,Sample Flow Rate- CV,2000,0.066667,0.1,0.1,0.0,"803 N. LOREN AVE., AZUSA",California,Los Angeles,Azusa
43.088112,-79.051155,Arsenic (TSP) STP,1983,0.003117,0.0078,0.0001,0.0001,"10TH & E.FALLS ST.,HUMAN RESOURCES BLDG.",New York,Niagara,Niagara Falls
40.654271,-74.004862,Beryllium (TSP) STP,1982,0.13,0.31,0.0,0.0,"PS 371,355 37TH STREET",New York,Kings,New York
41.46964,-74.37217,Lead (TSP) STP,1998,0.030172,0.03,0.03,0.03,27 INDUSTRIAL DRIVE,New York,Orange,Scotchtown
33.386389,-86.816667,Ambient Max Temperature,2000,25.052941,35.8,26.7,11.2,"3425 TAMASSEE LANE, HOOVER, AL 35226",Alabama,Jefferson,Hoover
35.217501,-90.019707,Suspended particulate (TSP),1993,45.780488,81.0,41.0,20.0,1330 FRAYSER BLVD,Tennessee,Shelby,Memphis
18.425652,-66.115846,Suspended particulate (TSP),1987,58.666667,93.0,53.0,33.0,USGS AND WATER RESOURCES BUILDING,Puerto Rico,Guaynabo,Guaynabo
39.200058,-84.549666,Suspended particulate (TSP),1980,60.5,94.0,60.0,35.0,1654 MARLOW,Ohio,Hamilton,Cincinnati
42.401764,-71.030606,Beryllium (TSP) STP,1988,0.0,0.0,0.0,0.0,POWDER HORN HILL,Massachusetts,Suffolk,Chelsea
48.241636,-101.296917,Lead (TSP) STP,1982,0.120714,0.21,0.12,0.03,215 5TH AVENUE NW,North Dakota,Ward,Minot
33.92288,-118.37026,Suspended particulate (TSP),1996,55.95,83.0,58.0,32.0,"5234 W. 120TH ST., HAWTHORNE",California,Los Angeles,Hawthorne
37.936013,-122.026154,Cobalt (TSP) STP,1994,0.008,0.008,0.008,0.008,2956-A TREAT BOULEVARD,California,Contra Costa,Concord
44.078352,-103.22824,Sample Volume,1999,23.989412,24.0,24.0,24.0,CITY LIBRARY 6TH AND QUINCY,South Dakota,Pennington,Rapid City
30.217701,-92.051511,Elapsed Sample Time,2000,1439.654867,1440.0,1440.0,1439.0,208 Devalcourt Street,Louisiana,Lafayette,Lafayette
32.9682,-79.93788,Cadmium (TSP) STP,1989,0.0,0.0,0.0,0.0,UNKNOWN [Bushy Park Landing],South Carolina,Berkeley,
40.32207,-80.6063,Suspended particulate (TSP),1980,135.016949,213.0,129.0,66.0,501 COMMERICAL,Ohio,Jefferson,Mingo Junction
37.677236,-97.444491,Arsenic (TSP) STP,1982,0.0,0.0,0.0,0.0,401 S. TYLER RD.,Kansas,Sedgwick,Wichita
32.141593,-81.159557,Suspended particulate (TSP),1983,41.438596,65.0,40.0,24.0,"STRONG ELEM. SCH., 507 S.COASTAL HWY.",Georgia,Chatham,Savannah
19.496968,-155.497221,Suspended particulate (TSP),1989,5.05,12.0,3.0,0.0,MAUNA LOA VOLCANO OBSERV HILO AT TOP,Hawaii,Hawaii,Hawaii Volcanoes National Park
39.827594,-104.937668,Arsenic (TSP) STP,1991,0.0,0.0,0.0,0.0,4301 E 72ND AVE.,Colorado,Adams,Commerce City
35.767772,-83.977251,Suspended particulate (TSP),1998,45.071429,72.0,42.0,21.0,"LOT 134,BLOCK 225, BASSEL SUBDIVISION",Tennessee,Blount,Alcoa
31.807778,-106.547222,Lead (TSP) STP,1987,0.147442,0.43,0.11,0.0,"3401 ZAPAL AVE., STA. TERESITA CHURCH",Texas,El Paso,El Paso
41.079486,-81.516059,Sulfate (TSP) STP,1981,12.598276,20.6,11.6,5.9,177 S.  BROADWAY AVE.,Ohio,Summit,Akron
37.000983,-76.398633,"1,2-Dichlorobenzene",1991,0.0,0.0,0.0,0.0,700 SHELL ROAD,Virginia,Hampton City,Hampton
37.532369,-77.419427,Copper (TSP) STP,1980,0.053,0.053,0.053,0.053,308 N 24TH ST,Virginia,Richmond City,Richmond
